community_name,area,unit_price,room,size,subway,bus,kindergarten,primary-school,hospital,supermarket,park
巧克力公寓,雁塔,13863,2室2厅,51.94平米,1020米,657米,367米,425米,561米,490米,74米
金宇蓝苑,长安,13868,2室1厅,85.81平米,1069米,345米,426米,839米,327米,896米,513米
恒大国际城,未央,13869,2室1厅,83.64平米,1143米,525米,428米,464米,1493米,1410米,
莱安逸境,雁塔,13875,1室1厅,49.73平米,846米,204米,331米,708米,274米,1106米,882米
华府御城,莲湖,13878,2室1厅,82.15平米,975米,470米,822米,982米,1059米,256米,875米
中铁琉森水岸,灞桥,13878,4室2厅,124.66平米,,365米,557米,565米,445米,82米,321米
天朗莱茵小城,莲湖,13880,2室1厅,87.9平米,848米,279米,671米,337米,886米,193米,
高新未未来,长安,13882,2室2厅,91.49平米,288米,350米,377米,803米,455米,446米,851米
富力白鹭湾南区,灞桥,13884,3室2厅,103平米,1949米,354米,217米,664米,,110米,847米
佳馨花园,未央,13884,2室2厅,91.33平米,538米,886米,754米,404米,801米,1228米,1275米
浐灞半岛A6区,灞桥,13891,2室2厅,87.83平米,777米,332米,886米,890米,598米,383米,1710米
明德8英里,雁塔,13892,2室1厅,65.51平米,704米,685米,287米,582米,232米,460米,1068米
鸣元名居,莲湖,13893,1室1厅,43.19平米,264米,1054米,964米,623米,305米,727米,1715米
五洋小区西区,新城区,13896,2室1厅,67.65平米,615米,422米,309米,286米,221米,1421米,420米
澜泊湾,临潼,13897,2室1厅,36.7平米,463米,584米,279米,233米,458米,508米,
普华浅水湾,灞桥,13899,4室2厅,143.15平米,,464米,169米,939米,1810米,49米,235米
圣合家园靖宁小区,长安,13899,2室2厅,78.28平米,1127米,649米,824米,288米,1100米,731米,685米
福邸铭门,新城区,13912,2室2厅,97.76平米,305米,277米,571米,1165米,765米,1223米,1702米
唐韵三坊,新城区,13912,2室2厅,78.35平米,932米,980米,76米,500米,694米,184米,302米
御锦城原香,灞桥,13913,2室2厅,89.13平米,,1058米,223米,572米,1555米,573米,321米
万国远鉴名筑,莲湖,13919,2室2厅,84.06平米,553米,284米,117米,690米,443米,549米,
锦源汉序,莲湖,13919,1室0厅,39.73平米,933米,354米,184米,150米,270米,138米,867米
万科理想城,西咸新区（西安）,13921,3室2厅,136.49平米,518米,62米,734米,216米,1480米,406米,
宝枫佳苑,雁塔,13924,2室2厅,84.75平米,466米,718米,694米,448米,986米,313米,1063米
浐灞半岛A10区,灞桥,13926,3室2厅,110.95平米,812米,303米,600米,1053米,835米,230米,1714米
我爱我家,雁塔,13929,2室2厅,88.31平米,703米,391米,503米,285米,780米,220米,1262米
鼎正中央领郡,未央,13931,2室1厅,73.94平米,571米,221米,835米,556米,467米,1172米,1073米
中贸广场,碑林,13931,2室1厅,70.35平米,397米,350米,1269米,121米,307米,160米,58米
福邸铭门,新城区,13933,3室1厅,94.74平米,305米,277米,571米,1165米,765米,1223米,1702米
水岸东方3期,灞桥,13934,2室2厅,89.35平米,1608米,272米,272米,593米,1414米,1489米,1777米
旭景崇盛园,未央,13937,2室2厅,83.95平米,274米,90米,1370米,309米,257米,92米,
灞业大境,灞桥,13942,3室2厅,109.03平米,957米,661米,161米,571米,1084米,135米,1973米
云玺华府,长安,13942,2室1厅,71.01平米,1489米,807米,656米,257米,1079米,1285米,1615米
宫园壹号一期,莲湖,13950,2室2厅,101.08平米,121米,203米,223米,276米,556米,143米,125米
隆源国际城,未央,13951,3室2厅,108.96平米,1106米,1065米,607米,817米,1967米,696米,1995米
一品•美道,雁塔,13954,2室1厅,55.83平米,445米,176米,620米,648米,487米,504米,602米
泰和御景豪庭,未央,13957,3室2厅,96.73平米,1112米,352米,355米,531米,735米,250米,1682米
金宇蓝苑,长安,13957,2室1厅,85.98平米,1069米,345米,426米,839米,327米,872米,513米
澜泊湾,临潼,13959,2室2厅,35.82平米,463米,584米,279米,233米,458米,508米,
华远君城,未央,13964,2室2厅,80.21平米,1339米,1409米,1074米,43米,1158米,271米,1037米
陆港金海岸,灞桥,13965,3室2厅,158.26平米,1652米,805米,972米,467米,1554米,322米,1144米
龙记玖玺,未央,13966,3室2厅,112.42平米,1455米,365米,101米,83米,1476米,357米,1803米
西市佳园,莲湖,13966,2室2厅,93.8平米,583米,560米,1020米,1151米,742米,325米,479米
西市佳园,莲湖,13966,2室2厅,93.8平米,583米,560米,1020米,1151米,742米,325米,781米
旭景崇盛园,未央,13970,2室1厅,91.63平米,274米,90米,1370米,309米,257米,92米,
蔚蓝印象,莲湖,13970,2室1厅,67.99平米,531米,1190米,707米,537米,685米,1247米,365米
浐灞半岛A10区,灞桥,13973,3室2厅,125.96平米,812米,303米,600米,1053米,835米,230米,1714米
天然居二期,雁塔,13981,2室2厅,83.69平米,1144米,703米,561米,230米,324米,597米,453米
华尔兹花园,雁塔,13984,2室2厅,97.26平米,987米,776米,654米,331米,1125米,807米,
太白小区,雁塔,13984,2室1厅,51.49平米,656米,788米,132米,838米,450米,1171米,1633米
江林新城A区,雁塔,13985,2室1厅,60.78平米,1133米,171米,123米,1161米,988米,962米,155米
颐馨花园,未央,13989,2室2厅,92.22平米,1440米,209米,628米,565米,587米,1270米,1283米
华城国际小区,雁塔,14002,1室1厅,50.71平米,995米,475米,434米,804米,330米,562米,1321米
拿铁城,雁塔,14008,2室2厅,82.1平米,930米,864米,190米,1314米,676米,710米,1013米
蓝光公园华府三期,长安,14009,3室2厅,110.65平米,,409米,186米,751米,1586米,762米,191米
圣合家园二期,长安,14010,2室2厅,87.8平米,554米,414米,107米,157米,826米,341米,832米
莱安逸境,雁塔,14014,1室1厅,42.96平米,846米,204米,331米,708米,274米,,882米
天第,新城区,14019,2室1厅,89.17平米,791米,818米,983米,993米,921米,683米,802米
圣合家园二期,长安,14020,2室2厅,88.45平米,554米,414米,107米,157米,826米,341米,832米
天然居二期,雁塔,14021,2室2厅,83.45平米,1144米,703米,561米,230米,324米,389米,453米
恒大绿洲,灞桥,14022,3室2厅,144.78平米,750米,596米,559米,568米,895米,556米,
隆源国际城,未央,14026,3室2厅,116.22平米,1106米,1065米,607米,817米,1967米,696米,1995米
城市皇冠,雁塔,14028,2室1厅,76.28平米,775米,330米,482米,593米,763米,361米,910米
白桦林居小区,未央,14031,2室2厅,86.24平米,508米,566米,287米,617米,391米,413米,1216米
旭景新港,莲湖,14034,2室2厅,83.37平米,1176米,954米,676米,367米,179米,134米,1425米
乾唐华府,未央,14038,3室2厅,95.46平米,1209米,372米,742米,788米,1100米,1019米,209米
天悦东都,灞桥,14040,3室2厅,100.79平米,711米,671米,371米,842米,761米,213米,1926米
浐灞半岛A15区,灞桥,14041,2室2厅,91.88平米,743米,251米,241米,1059米,777米,227米,
振业泊墅,灞桥,14047,4室2厅,259.86平米,327米,688米,1350米,1082米,1537米,658米,902米
海荣雅庭花园,未央,14047,1室1厅,51.97平米,878米,397米,709米,711米,434米,663米,
上东大道,未央,14056,1室1厅,49.09平米,907米,249米,666米,477米,929米,749米,1575米
华清学府城,新城区,14058,2室2厅,88.92平米,393米,1000米,787米,207米,939米,271米,1287米
碧桂园凤凰城·天颂,未央,14059,3室2厅,114.52平米,159米,552米,937米,1101米,1289米,944米,1317米
御笔华庭,莲湖,14060,2室1厅,77.53平米,458米,167米,226米,849米,259米,515米,1331米
金茂紫庭,新城区,14060,2室1厅,61.88平米,740米,217米,705米,1452米,1134米,802米,1086米
海荣名城,未央,14061,2室1厅,91.39平米,611米,1059米,618米,370米,1705米,528米,380米
高新未未来,长安,14065,2室2厅,77.5平米,288米,350米,377米,803米,455米,799米,851米
海荣名城,未央,14068,3室2厅,127.24平米,611米,1059米,618米,370米,1705米,528米,380米
福邸铭门,新城区,14069,2室1厅,79.61平米,305米,277米,571米,1165米,765米,1223米,1702米
时代SOHO,莲湖,14070,3室2厅,127.23平米,550米,628米,536米,242米,324米,539米,512米
海璟时代,未央,14071,3室2厅,127.86平米,886米,192米,984米,356米,756米,529米,1068米
双威理想城,未央,14072,2室2厅,94.52平米,733米,244米,381米,473米,533米,758米,
枫韵润园,未央,14072,2室1厅,86.7平米,647米,652米,930米,325米,557米,810米,1586米
绿地璀璨天城,灞桥,14075,2室2厅,87.39平米,835米,438米,1401米,1392米,1144米,1714米,1729米
利君未来城,未央,14077,2室1厅,73.17平米,1380米,513米,209米,1043米,524米,540米,1429米
紫薇东进,新城区,14080,3室2厅,117.19平米,1287米,667米,184米,165米,698米,226米,888米
江林新城A区,雁塔,14083,2室1厅,60.36平米,1133米,171米,123米,1161米,988米,962米,155米
紫郡长安,雁塔,14084,3室2厅,140.59平米,1232米,370米,218米,536米,144米,1112米,1705米
宏府鹍翔九天,莲湖,14086,2室2厅,93.36平米,607米,755米,677米,341米,382米,687米,1846米
金茂晓苑,碑林,14093,2室1厅,93.67平米,527米,515米,805米,436米,447米,334米,1572米
天正幸福里,雁塔,14093,2室2厅,87.28平米,1039米,252米,1332米,144米,1144米,938米,500米
保利林语溪,灞桥,14107,3室2厅,108.46平米,1537米,94米,453米,1040米,1540米,167米,399米
御锦城原香,灞桥,14107,2室2厅,89.32平米,,1058米,223米,572米,1555米,573米,321米
紫薇锦程,未央,14108,3室2厅,109.87平米,829米,833米,795米,237米,549米,870米,1412米
枫韵润园,未央,14111,2室1厅,87.17平米,647米,652米,930米,325米,557米,810米,1586米
昆明时光二区,未央,14111,2室2厅,92.13平米,134米,983米,668米,940米,531米,788米,1371米
灞业大境,灞桥,14112,2室2厅,83.62平米,957米,661米,161米,571米,1084米,135米,1973米
翠屏湾1期,灞桥,14117,2室2厅,87.13平米,365米,218米,559米,786米,612米,540米,
银象花园,未央,14119,2室2厅,89.95平米,858米,753米,862米,1264米,899米,149米,1029米
巧克力公寓,雁塔,14119,2室2厅,53.12平米,1020米,657米,367米,425米,561米,490米,74米
浐灞半岛A6区,灞桥,14120,2室2厅,87.82平米,777米,332米,886米,890米,598米,383米,1710米
陕安丰登小区,莲湖,14121,2室2厅,99.15平米,627米,319米,228米,521米,204米,486米,920米
天伦·佐治公馆,新城区,14123,3室2厅,117.54平米,902米,946米,1065米,1119米,1049米,919米,1342米
江林新城A区,雁塔,14126,3室2厅,109.02平米,1133米,171米,123米,1161米,988米,962米,155米
恒大绿洲,灞桥,14129,2室2厅,83.52平米,750米,596米,559米,568米,895米,556米,
江林新城B区,雁塔,14129,2室1厅,67.24平米,995米,186米,348米,886米,817米,805米,290米
丰硕佳园,雁塔,14135,2室2厅,78.53平米,739米,233米,885米,951米,586米,561米,283米
陕西省体育局家属院,碑林,14135,2室1厅,67.21平米,648米,610米,192米,438米,792米,686米,1741米
蔚蓝花城,莲湖,14137,2室2厅,87.36平米,438米,266米,454米,696米,560米,520米,1500米
荣德棕榈湾,灞桥,14144,2室2厅,89.09平米,284米,484米,328米,527米,216米,300米,1453米
华东万悦城,新城区,14145,2室1厅,94.03平米,550米,38米,376米,1173米,1063米,527米,1444米
海璟新天地,未央,14147,2室2厅,95.43平米,1053米,617米,881米,522米,883米,804米,672米
华远君城,未央,14151,2室1厅,65.72平米,1339米,1409米,1074米,43米,1158米,271米,1037米
万科理想城,西咸新区（西安）,14152,3室2厅,130.73平米,518米,62米,734米,216米,1480米,406米,
建国四巷23号院,碑林,14154,2室1厅,63.59平米,711米,784米,538米,373米,514米,844米,
昆明时光,未央,14159,2室2厅,91.82平米,286米,212米,420米,627米,363米,731米,1437米
海璟台北湾南区,未央,14160,3室2厅,115.12平米,716米,1165米,423米,545米,876米,104米,1221米
天然居二期,雁塔,14160,2室2厅,90.4平米,1144米,703米,561米,230米,324米,389米,453米
台北湾北区,未央,14160,3室1厅,113平米,498米,976米,541米,379米,795米,135米,1000米
天伦御城龙脉,雁塔,14161,2室1厅,66.24平米,631米,203米,605米,815米,176米,261米,1692米
天朗莱茵小城,莲湖,14162,2室2厅,88.27平米,848米,279米,671米,337米,886米,1130米,
太奥广场住宅,莲湖,14164,2室1厅,72.72平米,452米,291米,801米,530米,970米,318米,537米
华远辰悦,未央,14171,2室1厅,79.04平米,1999米,935米,280米,204米,681米,1061米,1988米
华城国际小区,雁塔,14171,1室1厅,50.67平米,995米,475米,434米,804米,330米,562米,1321米
西岸国际花园西苑,未央,14172,3室2厅,130.47平米,557米,442米,223米,852米,555米,545米,
摩登主场,碑林,14173,1室1厅,40.22平米,492米,279米,387米,830米,579米,760米,1806米
宫园壹号一期,莲湖,14174,3室2厅,151.83平米,121米,203米,223米,276米,556米,143米,125米
天然居二期,雁塔,14175,2室2厅,84.66平米,1144米,703米,561米,230米,324米,389米,453米
中天雅苑,莲湖,14179,2室2厅,93.1平米,498米,443米,388米,836米,733米,564米,630米
华安紫竹苑,雁塔,14179,3室2厅,133.3平米,,714米,296米,492米,509米,882米,1187米
蓝光公园华府二期,未央,14182,3室2厅,110平米,1932米,151米,333米,858米,1227米,471米,477米
海伦春天,未央,14188,2室2厅,90.22平米,1985米,497米,871米,1042米,734米,483米,1148米
白桦林居小区,未央,14189,2室1厅,86.69平米,508米,566米,287米,617米,391米,413米,1216米
蔚蓝花城七色镇B区,莲湖,14193,2室2厅,88.78平米,255米,429米,593米,399米,746米,357米,1122米
高新银座,雁塔,14193,1室1厅,58.48平米,654米,1016米,1284米,518米,663米,754米,805米
海伦春天,未央,14194,2室2厅,90.18平米,1985米,497米,871米,1042米,734米,483米,1148米
西安印象,未央,14196,3室2厅,137.37平米,749米,574米,303米,644米,1087米,691米,445米
华清学府城,新城区,14198,2室1厅,88.75平米,393米,1000米,787米,207米,939米,271米,1287米
经发新北居,未央,14199,3室2厅,85.22平米,1359米,523米,1893米,545米,1515米,323米,1165米
恒大国际城,未央,14202,2室2厅,95.06平米,1143米,525米,428米,464米,1493米,1410米,
乾唐华府,未央,14209,3室2厅,96.42平米,1209米,372米,742米,788米,1100米,209米,1490米
紫薇希望城西区,未央,14214,1室0厅,31.66平米,987米,812米,141米,1022米,106米,158米,1282米
锦绣天下一期,未央,14215,2室2厅,97.65平米,998米,381米,254米,1067米,858米,519米,978米
花溪湾,雁塔,14215,2室2厅,92.86平米,351米,357米,596米,528米,702米,762米,613米
荣城名苑,未央,14218,3室2厅,108.32平米,1207米,392米,740米,188米,855米,672米,1869米
浐灞半岛A6区,灞桥,14218,2室1厅,79.48平米,777米,332米,886米,890米,598米,383米,1710米
浐灞半岛A10区,灞桥,14219,2室1厅,92.84平米,812米,303米,600米,1053米,835米,230米,1714米
浐灞半岛A6区,灞桥,14221,3室1厅,116.03平米,777米,332米,886米,890米,598米,383米,1710米
浪琴湾,未央,14221,2室2厅,90.01平米,1229米,658米,265米,770米,322米,1436米,1299米
陕安丰登小区,莲湖,14225,2室2厅,92.8平米,627米,319米,228米,521米,204米,486米,920米
华远君城,未央,14230,1室1厅,55.52平米,1339米,1409米,1074米,43米,1158米,271米,1037米
华府御城,莲湖,14234,2室1厅,77.28平米,975米,470米,822米,982米,1059米,256米,875米
旭景崇盛园,未央,14240,2室2厅,83.22平米,274米,90米,1370米,309米,257米,92米,
兰乔圣菲,雁塔,14241,3室2厅,115.87平米,1309米,212米,82米,275米,322米,614米,637米
紫郡长安,雁塔,14241,1室1厅,46.98平米,1232米,370米,218米,536米,144米,297米,1705米
华远辰悦,未央,14241,2室1厅,76.26平米,1999米,935米,280米,204米,681米,1061米,1988米
华东万悦城,新城区,14242,2室2厅,93.39平米,550米,38米,376米,1173米,1063米,527米,1444米
蓝光公园华府,未央,14242,3室2厅,109.54平米,1605米,403米,675米,615米,999米,308米,820米
华远君城,未央,14243,3室1厅,108.13平米,1339米,1409米,1074米,43米,1158米,271米,1037米
紫薇·万科大都会,西咸新区（西安）,14248,3室2厅,93.35平米,,281米,904米,1311米,1086米,802米,581米
天朗莱茵小城,莲湖,14250,2室2厅,82.11平米,848米,279米,671米,337米,886米,193米,
蓝光公园华府二期,未央,14250,3室1厅,109.48平米,1932米,151米,333米,858米,1227米,471米,477米
灞业大境,灞桥,14256,3室2厅,119.95平米,957米,661米,161米,571米,1084米,778米,1973米
海伦春天,未央,14267,2室1厅,89.72平米,1985米,497米,871米,1042米,734米,483米,1148米
新兴骏景园2期,新城区,14269,2室1厅,74.99平米,757米,805米,443米,639米,890米,777米,727米
蓝光公园华府三期,长安,14273,3室2厅,110平米,,409米,186米,751米,1586米,762米,191米
文景观园,未央,14277,3室2厅,127.48平米,905米,630米,1111米,791米,603米,1094米,340米
天朗莱茵小城,莲湖,14284,3室2厅,116.78平米,848米,279米,671米,337米,886米,193米,
